,Storage Discharge Energy to Grid (MWh),Storage RegUp (MWh),Storage RegDn (MWh),Storage Spin (MWh),LOSS (%),group,Day
12177,2302.5432,7627.963,5646.421,461.03604,0.064239115,34,2/18/2019
12178,2200.1775,4873.461,5988.541,1443.6227,0.036936607,34,2/19/2019
12179,611.7425,2910.3809,3902.7124,2596.656,0.074469715,34,2/2/2019
12180,2308.7415,6519.7134,6060.879,873.96533,0.054782927,34,2/20/2019
12181,2153.942,5792.138,6105.771,1006.08466,0.044651087,34,2/21/2019
12182,2239.8384,6186.6313,6276.027,930.69916,0.044558827,34,2/22/2019
12183,2303.4663,6031.054,6498.442,848.91724,0.044281825,34,2/23/2019
12184,2174.3167,5779.351,6284.552,602.0695,0.04471395,34,2/24/2019
12185,2194.2097,6466.0986,6063.1567,633.8639,0.05212798,34,2/25/2019
12186,2146.1975,5095.864,6328.923,1168.4861,0.04113132,34,2/26/2019
12187,2176.719,5352.274,6741.1826,1102.1544,0.04415646,34,2/27/2019
12188,2233.263,6766.7896,5678.184,709.28174,0.049609177,34,2/28/2019
12189,697.37115,3624.5027,4248.7383,1928.1449,0.054180898,34,2/3/2019
12190,730.2485,3537.8276,4251.7646,2081.2207,0.04458587,34,2/4/2019
12191,654.42224,3223.718,3876.3792,2306.2156,0.06969544,34,2/5/2019
12192,680.30176,3879.367,3381.442,1922.2031,0.06548488,34,2/6/2019
12193,1261.1222,3088.5215,4784.138,1854.6597,0.047570266,34,2/7/2019
12194,1465.6339,4024.882,4726.1045,1434.6366,0.054609213,34,2/8/2019
12195,1698.2612,4306.0176,4687.828,1433.4735,0.033684492,34,2/9/2019
12196,2155.719,5440.063,5955.9067,813.83777,0.050022915,34,3/1/2019
12197,2278.8167,5929.1733,6329.299,1019.04395,0.033077985,34,3/10/2019
12198,2266.133,6206.0273,5669.1143,559.46735,0.0470749,34,3/11/2019
12199,2282.9377,5896.555,6325.0586,413.98938,0.05794671,34,3/12/2019
12200,2219.209,5546.2065,7492.327,890.81714,0.050626837,34,3/13/2019
12201,2215.2957,5548.618,6925.315,982.8281,0.04098518,34,3/14/2019
12202,2165.747,5687.86,6789.603,1117.7036,0.03527527,34,3/15/2019
12203,1923.9058,5359.557,6873.4062,933.0286,0.032971997,34,3/16/2019
12204,1898.2788,5309.3916,6507.3657,785.0589,0.048748694,34,3/17/2019
12205,1682.5851,4148.4995,6200.526,1354.1461,0.04517552,34,3/18/2019
12206,1597.6378,4843.787,7026.3486,1187.154,0.050257236,34,3/19/2019
12207,2128.4429,5766.7593,5555.8984,891.3949,0.0458407,34,3/2/2019
12208,1645.521,4949.166,5971.589,1085.3209,0.0700329,34,3/20/2019
12209,1662.9489,4309.1553,6642.294,1020.0727,0.046750862,34,3/21/2019
12210,1706.0721,4507.3696,6487.332,1065.2615,0.050280076,34,3/22/2019
12211,1748.2819,5008.4746,5960.201,1117.6809,0.073668495,34,3/23/2019
12212,1627.5228,5645.3013,6030.7812,844.9792,0.06531884,34,3/24/2019
12213,1582.8184,4511.957,6793.9087,1292.3727,0.060402893,34,3/25/2019
12214,1613.5801,5357.3584,6788.4146,1565.8862,0.04820536,34,3/26/2019
12215,1598.7172,4066.9253,6452.962,1336.2864,0.017347971,34,3/27/2019
12216,1743.8143,5159.2554,6341.8374,987.0472,0.052355383,34,3/28/2019
12217,1742.9625,5534.2207,5977.8853,627.5,0.048553932,34,3/29/2019
12218,2177.0063,5577.58,6727.332,1359.4203,0.025700564,34,3/3/2019
12219,1674.8756,4412.2896,6265.905,1026.1951,0.045472845,34,3/30/2019
12220,1725.948,4919.679,6202.8535,1034.188,0.03683497,34,3/31/2019
12221,2172.7112,5679.9487,6254.7607,819.3635,0.047586266,34,3/4/2019
12222,2210.7207,6528.484,6171.778,649.5482,0.05456601,34,3/5/2019
12223,2239.6118,6446.3936,6210.7114,632.66656,0.049967546,34,3/6/2019
12224,2198.9685,5114.1934,7081.3975,901.13495,0.058392122,34,3/7/2019
12225,2144.258,4670.555,7512.27,1194.8413,0.04721763,34,3/8/2019
12226,2105.1565,5088.0283,6353.432,1094.3256,0.031923175,34,3/9/2019
12227,1693.8632,5189.7026,5622.201,1041.4629,0.03945086,34,4/1/2019
12228,2286.7283,5449.529,7544.006,1614.1321,0.02662259,34,4/10/2019
12229,2358.3462,6045.6846,6937.819,598.0061,0.040568613,34,4/11/2019
12230,2285.1816,5578.241,7001.3994,911.4903,0.040803675,34,4/12/2019
12231,2314.7703,5890.5513,7675.3853,1060.6948,0.037057534,34,4/13/2019
12232,2301.5696,5429.581,7536.4917,1049.4879,0.03488508,34,4/14/2019
12233,2289.973,5750.755,7026.2393,960.43536,0.034931168,34,4/15/2019
12234,2335.7598,6259.4106,6860.987,513.2367,0.06295291,34,4/16/2019
12235,2132.7073,5580.1255,6009.2466,1152.6476,0.060591903,34,4/17/2019
12236,2353.653,6262.369,5452.853,638.7226,0.070047736,34,4/18/2019
12237,2088.5435,5496.5835,7301.675,1486.7968,0.038486697,34,4/19/2019
12238,1866.8297,6512.448,6107.315,1126.1498,0.03461268,34,4/2/2019
12239,2082.7793,5177.123,7433.874,996.92426,0.053798705,34,4/20/2019
12240,2136.711,5525.9287,5909.3696,71.528984,0.08060941,34,4/21/2019
12241,2030.1749,5665.044,7641.2197,970.731,0.039930027,34,4/22/2019
12242,2379.4417,7411.9346,6530.2114,181.16043,0.07739185,34,4/23/2019
12243,2101.608,7262.193,6425.6816,558.4884,0.050142344,34,4/24/2019
12244,2031.0616,6775.077,6378.479,558.28876,0.07711559,34,4/25/2019
12245,2079.7998,6145.1113,6692.2285,558.7206,0.051816426,34,4/26/2019
12246,1963.0557,5076.2656,6959.394,867.31,0.041166406,34,4/27/2019
12247,2068.77,4963.515,6572.594,991.71704,0.050891694,34,4/28/2019
12248,2012.5951,5475.5454,6934.281,1121.0323,0.05073922,34,4/29/2019
12249,1630.39,4331.153,6303.0405,1217.0559,0.05142169,34,4/3/2019
12250,2003.3843,4533.357,6645.543,868.4032,0.038738266,34,4/30/2019
12251,2006.6492,5476.553,6100.358,1704.8025,0.048756596,34,4/4/2019
12252,2179.3855,5620.311,6511.8413,734.54297,0.045999393,34,4/5/2019
12253,2300.837,6022.501,7148.7007,701.56085,0.04877327,34,4/6/2019
12254,2510.276,7326.312,6270.4893,400.16425,0.04425465,34,4/7/2019
12255,2363.6973,6751.5903,6518.3843,834.1254,0.035508048,34,4/8/2019
12256,2479.9333,6847.1167,6840.248,857.23987,0.055733275,34,4/9/2019
12257,2025.199,4727.681,6819.3257,1160.5533,0.04886628,34,5/1/2019
12258,2227.1306,6270.536,6707.3086,707.93634,0.056274604,34,5/10/2019
12259,2202.741,6181.3633,6882.1,829.9345,0.04107482,34,5/11/2019
12260,2245.493,6248.6597,7539.769,984.0786,0.04894707,34,5/12/2019
12261,2379.3345,6021.5625,6748.4165,1075.1713,0.045699675,34,5/13/2019
12262,2357.192,6470.988,7056.3223,762.48083,0.05549035,34,5/14/2019
12263,2151.845,5391.706,6229.3154,1568.8568,0.042167895,34,5/15/2019
12264,2394.8945,6039.172,6667.6475,952.22906,0.045081403,34,5/16/2019
12265,2480.0461,6570.5547,6770.9375,886.5489,0.03110537,34,5/17/2019
12266,2504.2688,7251.5444,6624.104,447.96747,0.032248374,34,5/18/2019
12267,2608.7178,8177.6665,5919.893,0.0,0.036491945,34,5/19/2019
12268,2077.6323,6662.978,7449.628,690.98346,0.04745104,34,5/2/2019
12269,2642.615,8108.5127,6635.6504,304.84302,0.06260508,34,5/20/2019
12270,2533.0847,7376.8013,6436.532,498.47702,0.059062067,34,5/21/2019
12271,2471.8743,7548.4883,6520.1167,274.89185,0.048483048,34,5/22/2019
12272,2130.0125,6389.373,5963.8384,267.30078,0.066227965,34,5/23/2019
12273,2244.5266,6614.295,6546.1973,479.21213,0.03895505,34,5/24/2019
12274,2268.5176,6812.2554,6940.739,476.02008,0.05284791,34,5/25/2019
12275,2046.5645,5296.714,7210.0996,849.4614,0.05057234,34,5/26/2019
12276,2130.1423,5316.4263,7532.2656,1170.053,0.028122472,34,5/27/2019
12277,2100.789,5368.8394,6885.877,1256.8508,0.029230122,34,5/28/2019
12278,2186.3386,6088.2183,7078.511,730.0376,0.0738898,34,5/29/2019
12279,2045.656,4792.5444,8010.791,1208.5627,0.047176987,34,5/3/2019
12280,2203.0518,6435.396,6406.454,895.54285,0.047890745,34,5/30/2019
12281,2264.754,6314.7695,6874.054,764.9836,0.0452226,34,5/31/2019
12282,2140.3003,5709.3276,6549.456,692.2496,0.051430102,34,5/4/2019
12283,2136.1345,5479.5645,7008.982,767.15045,0.054188218,34,5/5/2019
12284,2139.4805,5010.361,7218.6885,1335.5894,0.03150216,34,5/6/2019
12285,2190.83,3932.6316,7269.714,1572.5795,0.07243989,34,5/7/2019
12286,2288.8877,5536.4067,7679.5347,1045.6812,0.033382457,34,5/8/2019
12287,2317.1016,5917.204,7247.9224,1084.3562,0.02882749,34,5/9/2019
12288,2250.679,6379.8643,6727.8354,514.08453,0.057892047,34,6/1/2019
12289,1660.2983,6208.797,4812.1187,0.0,0.0605126,34,6/10/2019
12290,1935.9816,7106.864,3160.5935,9.997525,0.08855511,34,6/11/2019
12291,2435.9148,8175.7227,5773.694,42.581554,0.058535703,34,6/12/2019
12292,2369.8767,7004.922,6465.474,261.1685,0.049414314,34,6/13/2019
12293,2084.5913,6564.7227,6359.7427,600.9158,0.04038764,34,6/14/2019
12294,2069.0503,5616.092,6424.6313,706.54224,0.046298604,34,6/15/2019
12295,2073.54,5222.041,6876.9365,953.0914,0.04441105,34,6/16/2019
12296,2039.815,5274.967,6584.1406,885.91425,0.040572766,34,6/17/2019
12297,1884.3547,5593.9766,5878.3296,1237.6123,0.0,34,6/18/2019
12298,1822.1527,5132.1274,6479.2134,1382.5502,0.04957333,34,6/19/2019
12299,2208.9875,6601.496,6485.119,391.3836,0.0440874,34,6/2/2019
12300,1872.6965,5176.3604,6257.4995,775.8389,0.06257866,34,6/20/2019
12301,1810.4097,5361.665,6428.737,687.8681,0.055410404,34,6/21/2019
12302,1715.4506,4611.8228,6053.375,1028.0964,0.051835537,34,6/22/2019
12303,1766.7689,4789.065,6444.054,1418.2778,0.051219407,34,6/23/2019
12304,1715.1151,4309.3965,6604.3516,1157.338,0.047108226,34,6/24/2019
12305,1531.1241,5252.714,6055.726,1061.0977,0.053412195,34,6/25/2019
12306,1684.6742,5327.526,6395.882,1117.9493,0.048428506,34,6/26/2019
12307,1714.1614,5164.4614,6561.266,1147.1992,0.06340094,34,6/27/2019
12308,1722.4479,5510.953,6401.933,1018.81213,0.055232298,34,6/28/2019
12309,1719.9346,5241.3115,6012.779,1028.866,0.042860333,34,6/29/2019
12310,2029.7104,4770.126,7239.039,969.6667,0.055564195,34,6/3/2019
12311,1600.2686,4530.721,6580.5015,1364.3943,0.04744202,34,6/30/2019
12312,2237.3582,5167.035,6876.0767,974.62427,0.043979745,34,6/4/2019
12313,2360.542,6788.0654,6240.4795,537.3374,0.064282514,34,6/5/2019
12314,2323.4697,6437.6675,6865.5474,671.23627,0.050106306,34,6/6/2019
12315,2353.166,6670.4644,6854.978,601.099,0.042989172,34,6/7/2019
12316,2386.273,6914.534,6523.39,334.88074,0.051572774,34,6/8/2019
12317,2207.4407,5510.4443,6915.1313,846.8607,0.043394,34,6/9/2019
12318,1685.0138,4875.231,6363.69,1114.3724,0.062163673,34,7/1/2019
12319,1474.9119,4883.7856,5825.3506,917.6193,0.050376058,34,7/10/2019
12320,1441.8687,4475.9966,5927.4097,1086.4215,0.04495912,34,7/11/2019
12321,1445.2662,5533.647,5719.766,847.54224,0.055966035,34,7/12/2019
12322,1435.3015,4616.1855,6136.696,1124.2444,0.05024825,34,7/13/2019
12323,1412.3342,4098.404,6048.6777,1080.3439,0.05215449,34,7/14/2019
12324,1425.0344,4339.052,6217.0073,1145.2859,0.037948653,34,7/15/2019
12325,1438.1378,4674.024,5831.7485,1109.588,0.047254767,34,7/16/2019
12326,1355.8729,4325.609,6445.146,1045.453,0.05701524,34,7/17/2019
12327,1372.7715,4495.0903,5848.985,1205.7103,0.044282634,34,7/18/2019
12328,1325.7601,4559.4883,5637.1426,1055.759,0.048162572,34,7/19/2019
12329,1650.4973,4813.7183,6515.18,1151.4958,0.04559749,34,7/2/2019
12330,1291.1064,4355.596,5771.4473,1103.1603,0.044231698,34,7/20/2019
12331,1224.2501,4437.759,5524.8916,953.6216,0.05498676,34,7/21/2019
12332,1331.269,5440.2114,4615.5835,977.93463,0.046106637,34,7/22/2019
12333,1258.7183,5181.7026,5476.8877,1383.8151,0.049316175,34,7/23/2019
12334,1318.263,4541.967,5824.248,1109.1063,0.049167912,34,7/24/2019
12335,1250.7573,4322.412,5856.396,1326.6494,0.05077083,34,7/25/2019
12336,1287.941,4145.5786,5871.104,1197.935,0.046872847,34,7/26/2019
12337,1306.921,4199.4253,5730.2207,1159.4235,0.047124065,34,7/27/2019
12338,1335.138,4570.9165,5594.7495,1025.5101,0.04511904,34,7/28/2019
12339,1347.8118,4729.1206,5707.599,891.48596,0.054803524,34,7/29/2019
12340,1714.7427,5374.4995,6120.879,887.30383,0.046631936,34,7/3/2019
12341,1174.6437,3455.4702,4592.1143,1657.905,0.0439341,34,7/30/2019
12342,1337.1506,4504.5854,5860.444,1212.3792,0.050769318,34,7/31/2019
12343,1724.3259,5010.215,6065.648,723.30524,0.061535172,34,7/4/2019
12344,1703.8082,5240.751,6123.4097,855.04834,0.050042175,34,7/5/2019
12345,1586.4183,4489.4683,6699.811,1519.7823,0.048369538,34,7/6/2019
12346,1628.7429,5029.041,6124.1963,1264.2214,0.0,34,7/7/2019
12347,1610.9507,5431.397,6327.975,869.9036,0.057422873,34,7/8/2019
12348,1498.1525,5115.8833,6124.6235,915.70215,0.056962065,34,7/9/2019
12349,1343.7688,4617.3784,5750.858,1165.2994,0.048942912,34,8/1/2019
12350,1296.1145,4362.3413,5815.4517,1133.583,0.050149534,34,8/10/2019
12351,1242.292,4073.634,6140.0366,1287.3691,0.054723296,34,8/11/2019
12352,1340.793,5031.1533,5287.725,947.2949,0.04461969,34,8/12/2019
12353,1332.3844,5147.4507,4976.576,864.6876,0.053686127,34,8/13/2019
12354,1282.2941,4164.046,5628.296,1378.8013,0.050163697,34,8/14/2019
12355,1198.8304,4174.9043,5096.3,1015.61835,0.050587676,34,8/15/2019
12356,1324.2721,4580.4585,5708.0903,978.2771,0.04177415,34,8/16/2019
12357,1271.1708,4356.56,5567.7407,1024.9486,0.0479008,34,8/17/2019
12358,1216.7826,3762.3242,5866.522,1430.106,0.04949145,34,8/18/2019
12359,1262.0051,4184.6245,5688.536,1217.4312,0.048128024,34,8/19/2019
12360,1277.7522,4343.3945,5903.096,1245.4941,0.055897955,34,8/2/2019
12361,1328.0522,4486.574,5593.151,1086.6975,0.045335308,34,8/20/2019
12362,1336.1714,4499.3164,5680.2144,1119.7932,0.054706227,34,8/21/2019
12363,1318.3795,4812.7993,5859.614,1071.2535,0.052937143,34,8/22/2019
12364,1314.694,4320.6113,5480.2715,1073.6154,0.048960514,34,8/23/2019
12365,1321.3966,4351.6143,5357.429,1129.7922,0.04916476,34,8/24/2019
12366,1311.9092,4124.3286,5596.287,1173.048,0.05301091,34,8/25/2019
12367,1310.7133,4305.8574,5573.6733,1099.5168,0.05160427,34,8/26/2019
12368,1274.7495,4189.964,5502.391,1156.9482,0.052674595,34,8/27/2019
12369,1294.7972,4275.9795,5661.6226,1099.0474,0.04643529,34,8/28/2019
12370,1281.2548,4351.9907,5690.632,1258.2405,0.045749728,34,8/29/2019
12371,1280.2324,4447.184,5994.0874,1164.8473,0.060184844,34,8/3/2019
12372,1246.4573,4101.9023,5698.751,1300.5867,0.050463296,34,8/30/2019
12373,1336.3982,4328.6943,5531.2466,1098.2245,0.04626832,34,8/31/2019
12374,1293.1558,4190.892,5816.467,1235.5756,0.053431742,34,8/4/2019
12375,1300.4014,3825.4678,5668.013,1281.3704,0.036341593,34,8/5/2019
12376,1350.7513,4486.6753,5674.8345,1047.9849,0.050721575,34,8/6/2019
12377,1299.5391,4212.3037,5866.465,1197.2198,0.049798563,34,8/7/2019
12378,1228.8076,2435.313,5835.4043,1667.7155,0.0072536482,34,8/8/2019
12379,1329.9231,5189.329,5588.43,901.7446,0.05222572,34,8/9/2019
12380,1326.378,4324.2783,5566.4155,1082.4308,0.043149777,34,9/1/2019
12381,1094.527,3730.7234,4747.0854,1271.3131,0.051091395,34,9/10/2019
12382,912.83966,3647.4717,5052.1675,1175.3782,0.057607148,34,9/11/2019
12383,886.66595,3498.69,5044.764,1522.2552,0.064612396,34,9/12/2019
12384,904.97107,3520.4778,5102.371,1381.9835,0.05546526,34,9/13/2019
12385,892.76013,3652.0386,4993.2437,1386.7405,0.057184428,34,9/14/2019
12386,902.0191,3573.191,4940.5146,1347.9977,0.053555086,34,9/15/2019
12387,893.59393,3731.4958,4856.363,1397.6792,0.051619217,34,9/16/2019
12388,784.7054,3387.019,4599.973,1392.646,0.057096396,34,9/17/2019
12389,901.21094,3451.4219,4442.499,1537.6876,0.060822356,34,9/18/2019
12390,766.31244,3346.0225,4755.5493,1771.0359,0.058591187,34,9/19/2019
12391,1337.3391,4174.831,5736.1343,1062.2917,0.050762538,34,9/2/2019
12392,781.4413,3022.303,4967.6562,1562.9415,0.050432175,34,9/20/2019
12393,623.8893,2528.1482,4431.3286,2695.6443,0.0,34,9/21/2019
12394,841.9217,3612.4622,5340.876,1488.8491,0.062264007,34,9/22/2019
12395,807.1676,3575.124,4972.275,1637.5322,0.06596823,34,9/23/2019
12396,782.30676,3389.0088,4793.8975,1876.3363,0.05738797,34,9/24/2019
12397,663.68414,3169.5332,4460.3975,1968.2002,0.07003832,34,9/25/2019
12398,643.66797,3050.1416,4481.471,2327.449,0.059591543,34,9/26/2019
12399,739.9282,3491.5547,4515.6055,2023.5463,0.05298676,34,9/27/2019
12400,767.25037,3320.4304,4695.8477,1501.7408,0.05955367,34,9/28/2019
12401,853.77014,3142.2173,5064.4946,1586.4463,0.045361128,34,9/29/2019
12402,1344.3632,4684.5303,5419.676,839.3216,0.05402287,34,9/3/2019
12403,1001.94464,3828.3,5471.8447,1047.2461,0.05622269,34,9/30/2019
12404,847.4236,3640.152,2998.0674,557.76324,0.092484646,34,9/4/2019
12405,1288.0922,4049.1147,5512.13,1162.6656,0.043745685,34,9/5/2019
12406,1320.9259,4553.6763,5656.3003,1104.9419,0.047557104,34,9/6/2019
12407,1108.7174,3875.5383,5596.7144,1206.8279,0.053375162,34,9/7/2019
12408,967.7873,3547.739,5935.872,1423.5128,0.0665588,34,9/8/2019
12409,765.52637,3754.9326,4277.132,1467.9547,0.04148438,34,9/9/2019
12410,651.8638,3242.1985,4133.1533,1865.4982,0.082640104,35,1/1/2019
12411,556.123,2954.942,3934.0586,2578.3354,0.09117115,35,1/10/2019
12412,582.72064,2789.0051,4368.28,2778.5815,0.08847137,35,1/11/2019
12413,553.3994,2236.8071,3682.6497,3247.4702,0.06896025,35,1/12/2019
12414,580.67535,3161.9382,3909.8816,2599.0369,0.09572847,35,1/13/2019
12415,604.7267,2577.064,3965.1328,2783.3066,0.07907636,35,1/14/2019
12416,473.7751,2608.5957,3259.0454,3168.69,0.099575415,35,1/15/2019
12417,569.58765,2653.6724,3955.272,3707.6543,0.09675657,35,1/16/2019
12418,606.25385,2906.552,4377.575,3343.9766,0.08873728,35,1/17/2019
12419,564.47797,3006.73,3685.2522,3683.7239,0.09865773,35,1/18/2019
12420,570.56995,2928.1692,4011.6697,3513.8167,0.080797896,35,1/19/2019
12421,646.63367,3280.8801,3874.2532,1822.5242,0.079500556,35,1/2/2019
12422,515.005,2579.3972,3829.3557,3493.7524,0.08065184,35,1/20/2019
12423,547.05774,3093.7407,3778.749,3211.7944,0.098170996,35,1/21/2019
12424,554.6671,2385.3337,4200.06,3392.2495,0.09105262,35,1/22/2019
12425,544.36566,3003.9485,3549.6912,2343.1472,0.014235855,35,1/23/2019
12426,537.99164,3071.7815,4498.6973,2715.802,0.07366216,35,1/24/2019
12427,574.47876,2854.6675,4363.7153,2840.4475,0.06592533,35,1/25/2019
12428,610.7449,2602.9585,4083.8726,2742.8801,0.069278724,35,1/26/2019
12429,651.21954,2824.861,4586.6675,2855.0703,0.063485794,35,1/27/2019
12430,564.2242,3371.4644,3962.5789,2292.2012,0.09105425,35,1/28/2019
12431,590.98553,3595.3286,4511.859,1667.8092,0.10755575,35,1/29/2019
12432,570.52124,2806.904,4096.914,2404.117,0.09056721,35,1/3/2019
12433,686.70795,3246.8757,4120.4673,1777.5382,0.08901096,35,1/30/2019
12434,636.02234,3157.6533,3799.875,1771.256,0.08899285,35,1/31/2019
12435,577.19684,3236.6704,4479.37,2462.9211,0.07119457,35,1/4/2019
12436,568.8921,2703.8176,3733.909,2521.901,0.10017687,35,1/5/2019
12437,618.3803,2915.3372,4287.9536,2288.9248,0.074275404,35,1/6/2019
12438,570.8233,2097.2534,4232.878,2560.1792,0.09723338,35,1/7/2019
12439,550.38,3196.3323,4342.7686,2495.804,0.08405663,35,1/8/2019
12440,652.62585,3039.8342,4345.7134,2201.1055,0.08280341,35,1/9/2019
12441,1046.8722,3924.7712,5113.0923,1147.4518,0.07104312,35,10/1/2019
12442,965.0439,3953.9062,4572.3154,1114.6586,0.09252205,35,10/10/2019
12443,965.64996,3988.6572,4512.99,1241.1262,0.07793519,35,10/11/2019
12444,994.5175,4250.297,4725.706,1173.2947,0.07018389,35,10/12/2019
12445,978.0754,4235.3115,4601.0303,1272.9078,0.067825764,35,10/13/2019
12446,960.2659,3628.8206,4657.526,1616.5219,0.06796315,35,10/14/2019
12447,973.578,3760.6907,4786.14,1313.3605,0.07905541,35,10/15/2019
12448,944.1699,3588.9324,5270.828,1519.5591,0.07979815,35,10/16/2019
12449,992.9837,3801.3306,4189.1704,1430.4469,0.054333884,35,10/17/2019
12450,964.0932,3486.475,4719.8174,1450.1913,0.07756487,35,10/18/2019
12451,982.73804,3819.7678,4810.3735,1374.7887,0.07109887,35,10/19/2019
12452,1013.1312,3805.17,4678.1494,1435.076,0.080743335,35,10/2/2019
12453,1012.5102,4089.0554,4800.7656,1129.9579,0.068596415,35,10/20/2019
12454,1006.59894,3958.4502,4915.84,1232.5465,0.07024208,35,10/21/2019
12455,1001.58466,3890.2324,4906.222,1238.4667,0.079242416,35,10/22/2019
12456,972.2211,3623.0012,5039.4824,1463.1144,0.074639805,35,10/23/2019
12457,1003.4614,3901.2095,4927.482,1269.2936,0.0683209,35,10/24/2019
12458,1107.5621,4813.8594,4793.175,1047.537,0.07014462,35,10/25/2019
12459,946.9559,3692.5808,4993.9453,1397.9562,0.06762212,35,10/26/2019
12460,1014.42834,4156.107,4696.19,1131.2113,0.076358035,35,10/27/2019
12461,966.5627,3689.5354,4862.4917,1418.5682,0.07431499,35,10/28/2019
12462,889.1622,3195.334,4657.8896,1744.6616,0.074637055,35,10/29/2019
12463,982.21124,3371.2734,5077.9883,1770.6948,0.08145888,35,10/3/2019
12464,953.9515,3827.6792,4419.575,1329.2656,0.057319026,35,10/30/2019
12465,904.9809,4952.7305,4080.5312,1192.201,0.073644474,35,10/31/2019
12466,1019.21625,3367.7883,4868.8857,1617.3234,0.086441785,35,10/4/2019
12467,994.1854,3743.4072,4911.845,1432.4688,0.06540024,35,10/5/2019
12468,984.49207,3588.4639,5281.3,1582.2198,0.06288041,35,10/6/2019
12469,914.61884,3506.3535,5171.619,1633.307,0.07840065,35,10/7/2019
12470,947.52716,3902.7964,5210.1016,1832.3713,0.06839809,35,10/8/2019
12471,978.497,3967.1677,4814.7183,1399.0638,0.074962705,35,10/9/2019
12472,909.66174,3425.2185,4652.229,1603.9454,0.070272475,35,11/1/2019
12473,1021.43286,4243.022,4580.9404,1047.9506,0.078103125,35,11/10/2019
12474,978.17395,3755.9985,4696.2866,1514.1733,0.07295494,35,11/11/2019
12475,939.7488,3778.4033,4924.3335,1395.2887,0.07616519,35,11/12/2019
12476,1062.9478,3788.644,5291.7524,1095.0328,0.07794207,35,11/13/2019
12477,1100.8951,4605.1724,4886.2134,1060.0198,0.08061194,35,11/14/2019
12478,1021.91534,4430.5703,4891.6733,1310.8987,0.0791941,35,11/15/2019
12479,976.10864,4091.9226,5078.736,978.6168,0.08430464,35,11/16/2019
12480,938.52686,4193.046,4707.0596,989.71704,0.061156526,35,11/17/2019
12481,1052.0643,4340.5996,4683.236,654.6956,0.063473895,35,11/18/2019
12482,953.0537,3687.2234,4965.8887,1406.0345,0.077289775,35,11/19/2019
12483,851.4191,2305.1836,5298.348,1804.3788,0.08548677,35,11/2/2019
12484,982.1936,3075.5286,5195.9316,1700.6124,0.06816905,35,11/20/2019
12485,946.30536,4001.6855,4846.3506,961.9508,0.08031938,35,11/21/2019
12486,1047.5173,4191.635,4842.667,1313.5557,0.08701036,35,11/22/2019
12487,864.6753,3062.4084,4482.241,1849.8125,0.06779735,35,11/23/2019
12488,1025.7224,4082.2937,4662.5205,1083.6412,0.06466073,35,11/24/2019
12489,1006.38873,3935.9338,4753.9365,1252.1862,0.06974099,35,11/25/2019
12490,1043.4296,4013.1396,4862.3804,1176.8131,0.07448696,35,11/26/2019
12491,1001.58453,3662.654,5086.8804,1375.4442,0.06953405,35,11/27/2019
12492,939.01874,3927.8506,4544.274,1292.0607,0.06890105,35,11/28/2019
12493,1011.7544,4743.501,4434.313,860.27344,0.0705979,35,11/29/2019
12494,965.9751,3979.42,4609.921,1158.3339,0.08565124,35,11/3/2019
12495,1030.8386,3802.224,4716.18,1353.834,0.078141995,35,11/30/2019
12496,974.3487,3753.4766,4543.987,1241.6914,0.07784847,35,11/4/2019
12497,1008.8711,6536.862,4070.8142,152.21048,0.123482354,35,11/5/2019
12498,955.3055,3973.8098,4519.6084,1323.9922,0.07700419,35,11/6/2019
12499,1008.67615,3989.9707,5418.4375,1183.1202,0.07983896,35,11/7/2019
12500,945.432,3613.541,4744.546,1283.8944,0.07997369,35,11/8/2019
12501,946.5036,3745.8809,4689.852,1343.2712,0.073774196,35,11/9/2019
12502,850.11584,3666.8445,4530.7666,1403.8977,0.07174439,35,12/1/2019
12503,869.27075,4100.418,4088.9685,1533.6215,0.07780095,35,12/10/2019
12504,881.66223,3444.2502,4830.1304,1524.9481,0.074280374,35,12/11/2019
12505,862.2619,3897.0632,4457.734,1659.8126,0.09177151,35,12/12/2019
12506,864.69556,3689.7356,4855.7026,1858.8503,0.09005409,35,12/13/2019
12507,884.7726,4016.2852,4522.761,1483.0963,0.0749667,35,12/14/2019
12508,883.6501,3788.9158,4472.9375,1470.7667,0.08205466,35,12/15/2019
12509,964.90894,4282.891,4326.9404,1192.3223,0.07946315,35,12/16/2019
12510,871.9601,4016.6155,4743.5483,1731.6345,0.075430416,35,12/17/2019
12511,899.2309,3982.2332,4431.308,1588.652,0.079900526,35,12/18/2019
12512,900.2376,3707.2583,4297.139,1626.2098,0.08625795,35,12/19/2019
12513,823.2454,3100.482,4816.793,1719.6881,0.075796224,35,12/2/2019
12514,784.6387,3758.3914,4165.073,1837.0685,0.0729993,35,12/20/2019
12515,896.89276,3748.2646,4780.3804,1709.4609,0.0795261,35,12/21/2019
12516,837.1223,3903.7712,4099.294,1600.9885,0.08636125,35,12/22/2019
12517,897.7463,3594.3435,4910.9976,1572.2668,0.07079729,35,12/23/2019
12518,945.4296,3800.546,4873.413,1322.5665,0.082440116,35,12/24/2019
12519,857.7945,3586.9639,4424.79,1419.7007,0.079558775,35,12/25/2019
12520,942.6442,4272.9443,4229.6875,1035.9928,0.05760475,35,12/26/2019
12521,850.73303,4135.872,4231.9995,1775.8868,0.094207354,35,12/27/2019
12522,807.2836,3997.856,4454.091,1886.6794,0.09465024,35,12/28/2019
